Narration,LabelClassified
inward remittancett ref : ael2305010009189 aed 1387. 56 uber b v / ref / ael2305010009189 gjum5 re22u4ex h7 - payment o 25 - 82533810 - 1 - 152 - ae0160963,Uber/Careem
inward remittancett ref : ael2305010009189 aed 1387. 56 uber b v / ref / ael2305010009189 gjum5 re22u4ex h7 : payment o 25 - 82533810 - 1 - 152 - ae0160963,Uber/Careem
inward remittancett ref : ael2305010009189 aed 1387. 56 uber b v / ref / ael2305010009189 gjum5 re22u4ex h71 payment o 25 - 82533810 - 1 - 152 - ae0160963,Uber/Careem
inward remittancett ref : ael2305010009189 aed 1387. 56 uber b v / ref / ael2305010009189 gjum5 re22u4ex h72 payment o 25 - 82533810 - 1 - 152 - ae0160963,Uber/Careem
inward remittancett ref : ael2305010009189 aed 1387. 56 uber b v / ref / ael2305010009189 gjum5 re22u4ex h7 / payment o 25 - 82533810 - 1 - 152 - ae0160963,Uber/Careem
inward remittancett ref : ael2305010009189 aed 1387. 56 uber b v / ref / ael2305010009189 gjum5 re22u4ex h7 supplier payment : 25 - 82533810 - 1 - 152 - ae0160963,Uber/Careem
inward remittancett ref : ael2305010009189 aed 1387. 56 uber b v / ref / ael2305010009189 gjum5 re22u4ex h7 supplier payment - 25 - 82533810 - 1 - 152 - ae0160963,Uber/Careem
inward remittancett ref : ael2305010009189 aed 1387. 56 uber b v / ref / ael2305010009189 gjum5 re22u4ex h7 supplier payment number 25 - 82533810 - 1 - 152 - ae0160963,Uber/Careem
inward remittancett ref : ael2305010009189 aed 1387. 56 uber b v / ref / ael2305010009189 gjum5 re22u4ex h7 supplier payment form 25 - 82533810 - 1 - 152 - ae0160963,Uber/Careem
inward remittancett ref : ael2305010009189 aed 1387. 56 uber b v / ref / ael2305010009189 gjum5 re22u4ex h7 supplier payment / 25 - 82533810 - 1 - 152 - ae0160963,Uber/Careem
inward / ref : ael2305010009189 aed 1387. 56 uber b v / ref / ael2305010009189 gjum5 re22u4ex h7 supplier payment o 25 - 82533810 - 1 - 152 - ae0160963,Uber/Careem
inward : ref : ael2305010009189 aed 1387. 56 uber b v / ref / ael2305010009189 gjum5 re22u4ex h7 supplier payment o 25 - 82533810 - 1 - 152 - ae0160963,Uber/Careem
inward payment ref : ael2305010009189 aed 1387. 56 uber b v / ref / ael2305010009189 gjum5 re22u4ex h7 supplier payment o 25 - 82533810 - 1 - 152 - ae0160963,Uber/Careem
inwards ref : ael2305010009189 aed 1387. 56 uber b v / ref / ael2305010009189 gjum5 re22u4ex h7 supplier payment o 25 - 82533810 - 1 - 152 - ae0160963,Uber/Careem
inward - ref : ael2305010009189 aed 1387. 56 uber b v / ref / ael2305010009189 gjum5 re22u4ex h7 supplier payment o 25 - 82533810 - 1 - 152 - ae0160963,Uber/Careem
inward remittancett ref : ael2305010009189 aed 1387. 56 uber bd / ref / ael2305010009189 gjum5 re22u4ex h7 supplier payment o 25 - 82533810 - 1 - 152 - ae0160963,Uber/Careem
inward remittancett ref : ael2305010009189 aed 1387. 56 uber bg / ref / ael2305010009189 gjum5 re22u4ex h7 supplier payment o 25 - 82533810 - 1 - 152 - ae0160963,Uber/Careem
inward remittancett ref : ael2305010009189 aed 1387. 56 uber bl / ref / ael2305010009189 gjum5 re22u4ex h7 supplier payment o 25 - 82533810 - 1 - 152 - ae0160963,Uber/Careem
inward remittancett ref : ael2305010009189 aed 1387. 56 uber bm / ref / ael2305010009189 gjum5 re22u4ex h7 supplier payment o 25 - 82533810 - 1 - 152 - ae0160963,Uber/Careem
inward remittancett ref : ael2305010009189 aed 1387. 56 uber bh / ref / ael2305010009189 gjum5 re22u4ex h7 supplier payment o 25 - 82533810 - 1 - 152 - ae0160963,Uber/Careem
inward remittancett ref : ael2305010009189 aed 1387. 56 uber b v / ref / ael2305010009189 gjum5 re22u4ex h7 supplier payment o 25 - 82533810 - 1 - 152 -.,Uber/Careem
inward remittancett ref : ael2305010009189 aed 1387. 56 uber b v / ref / ael2305010009189 gjum5 re22u4ex h7 supplier payment o 25 - 82533810 - 1 - 152 -?,Uber/Careem
inward remittancett ref : ael2305010009189 aed 1387. 56 uber b v / ref / ael2305010009189 gjum5 re22u4ex h7 supplier payment o 25 - 82533810 - 1 - 152 - ;,Uber/Careem
inward remittancett ref : ael2305010009189 aed 1387. 56 uber b v / ref / ael2305010009189 gjum5 re22u4ex h7 supplier payment o 25 - 82533810 - 1 - 152 - |,Uber/Careem
inward remittancett ref : ael2305010009189 aed 1387. 56 uber b v / ref / ael2305010009189 gjum5 re22u4ex h7 supplier payment o 25 - 82533810 - 1 - 152 - 1,Uber/Careem
inward remittancett ref : / aed 1387. 56 uber b v / ref / ael2305010009189 gjum5 re22u4ex h7 supplier payment o 25 - 82533810 - 1 - 152 - ae0160963,Uber/Careem
inward remittancett ref : - aed 1387. 56 uber b v / ref / ael2305010009189 gjum5 re22u4ex h7 supplier payment o 25 - 82533810 - 1 - 152 - ae0160963,Uber/Careem
inward remittancett ref : : aed 1387. 56 uber b v / ref / ael2305010009189 gjum5 re22u4ex h7 supplier payment o 25 - 82533810 - 1 - 152 - ae0160963,Uber/Careem
inward remittancett ref : 1 aed 1387. 56 uber b v / ref / ael2305010009189 gjum5 re22u4ex h7 supplier payment o 25 - 82533810 - 1 - 152 - ae0160963,Uber/Careem
inward remittancett ref : ref aed 1387. 56 uber b v / ref / ael2305010009189 gjum5 re22u4ex h7 supplier payment o 25 - 82533810 - 1 - 152 - ae0160963,Uber/Careem
inward remittancett ref : ael2305010009189 aed / uber b v / ref / ael2305010009189 gjum5 re22u4ex h7 supplier payment o 25 - 82533810 - 1 - 152 - ae0160963,Uber/Careem
inward remittancett ref : ael2305010009189 aed : uber b v / ref / ael2305010009189 gjum5 re22u4ex h7 supplier payment o 25 - 82533810 - 1 - 152 - ae0160963,Uber/Careem
inward remittancett ref : ael2305010009189 aed - uber b v / ref / ael2305010009189 gjum5 re22u4ex h7 supplier payment o 25 - 82533810 - 1 - 152 - ae0160963,Uber/Careem
inward remittancett ref : ael2305010009189 aedn uber b v / ref / ael2305010009189 gjum5 re22u4ex h7 supplier payment o 25 - 82533810 - 1 - 152 - ae0160963,Uber/Careem
inward remittancett ref : ael2305010009189 aed1 uber b v / ref / ael2305010009189 gjum5 re22u4ex h7 supplier payment o 25 - 82533810 - 1 - 152 - ae0160963,Uber/Careem
supplier remittancett ref : ael2305010009189 aed 1387. 56 uber b v / ref / ael2305010009189 gjum5 re22u4ex h7 supplier payment o 25 - 82533810 - 1 - 152 - ae0160963,Uber/Careem
electronic remittancett ref : ael2305010009189 aed 1387. 56 uber b v / ref / ael2305010009189 gjum5 re22u4ex h7 supplier payment o 25 - 82533810 - 1 - 152 - ae0160963,Uber/Careem
customer remittancett ref : ael2305010009189 aed 1387. 56 uber b v / ref / ael2305010009189 gjum5 re22u4ex h7 supplier payment o 25 - 82533810 - 1 - 152 - ae0160963,Uber/Careem
the remittancett ref : ael2305010009189 aed 1387. 56 uber b v / ref / ael2305010009189 gjum5 re22u4ex h7 supplier payment o 25 - 82533810 - 1 - 152 - ae0160963,Uber/Careem
for remittancett ref : ael2305010009189 aed 1387. 56 uber b v / ref / ael2305010009189 gjum5 re22u4ex h7 supplier payment o 25 - 82533810 - 1 - 152 - ae0160963,Uber/Careem
inward remittancett ref : ael2305010009189 aed 1387. 56 uber b v / ref / ael2305010009189 - re22u4ex h7 supplier payment o 25 - 82533810 - 1 - 152 - ae0160963,Uber/Careem
inward remittancett ref : ael2305010009189 aed 1387. 56 uber b v / ref / ael2305010009189 / re22u4ex h7 supplier payment o 25 - 82533810 - 1 - 152 - ae0160963,Uber/Careem
inward remittancett ref : ael2305010009189 aed 1387. 56 uber b v / ref / ael2305010009189 : re22u4ex h7 supplier payment o 25 - 82533810 - 1 - 152 - ae0160963,Uber/Careem
inward remittancett ref : ael2305010009189 aed 1387. 56 uber b v / ref / ael2305010009189. re22u4ex h7 supplier payment o 25 - 82533810 - 1 - 152 - ae0160963,Uber/Careem
"""inward remittancett ref : ael2305010009189 aed 1387. 56 uber b v / ref / ael2305010009189, re22u4ex h7 supplier payment o 25 - 82533810 - 1 - 152 - ae0160963""",Uber/Careem
inward remittancett ref : ael2305010009189 - 1387. 56 uber b v / ref / ael2305010009189 gjum5 re22u4ex h7 supplier payment o 25 - 82533810 - 1 - 152 - ae0160963,Uber/Careem
inward remittancett ref : ael2305010009189. 1387. 56 uber b v / ref / ael2305010009189 gjum5 re22u4ex h7 supplier payment o 25 - 82533810 - 1 - 152 - ae0160963,Uber/Careem
inward remittancett ref : ael2305010009189 / 1387. 56 uber b v / ref / ael2305010009189 gjum5 re22u4ex h7 supplier payment o 25 - 82533810 - 1 - 152 - ae0160963,Uber/Careem
"""inward remittancett ref : ael2305010009189, 1387. 56 uber b v / ref / ael2305010009189 gjum5 re22u4ex h7 supplier payment o 25 - 82533810 - 1 - 152 - ae0160963""",Uber/Careem
inward remittancett ref : ael2305010009189 : 1387. 56 uber b v / ref / ael2305010009189 gjum5 re22u4ex h7 supplier payment o 25 - 82533810 - 1 - 152 - ae0160963,Uber/Careem
inward remittancett ref : ael2305010009189 aed 1387. 56 uber b v / ref / ael2305010009189 gjum5 - h7 supplier payment o 25 - 82533810 - 1 - 152 - ae0160963,Uber/Careem
inward remittancett ref : ael2305010009189 aed 1387. 56 uber b v / ref / ael2305010009189 gjum5 / h7 supplier payment o 25 - 82533810 - 1 - 152 - ae0160963,Uber/Careem
inward remittancett ref : ael2305010009189 aed 1387. 56 uber b v / ref / ael2305010009189 gjum5. h7 supplier payment o 25 - 82533810 - 1 - 152 - ae0160963,Uber/Careem
inward remittancett ref : ael2305010009189 aed 1387. 56 uber b v / ref / ael2305010009189 gjum5 : h7 supplier payment o 25 - 82533810 - 1 - 152 - ae0160963,Uber/Careem
inward remittancett ref : ael2305010009189 aed 1387. 56 uber b v / ref / ael2305010009189 gjum5 + h7 supplier payment o 25 - 82533810 - 1 - 152 - ae0160963,Uber/Careem
SDM DEPOSIT CRSDM REF.- E5001160231672420;DUBAI MEDIA CITY BRANCH SDME5001160231672420 - AE0045671,Cash Deposited
TRANSFERSALARY FILE REF 1111506238175529 TO VARIOUS BENEFICIARIES IN AED YOUR REF. WAQIF ULLAH BB23061500287909 - AE0055674,Unclassified
SB-TRANSFERSB REF. 32140821 B/O NETWORK INTERNATIONAL LLC NI POS SETT 150623 130437015 135266677 - S56048971,Unclassified
TRANSFER-DTB TR REF EPHCOP16701U9LQK 1111606238514061 TO A C 0959035709501 26012 25- 89680534-1-151 - AE1127958,Unclassified
TRANSFER-DTB TR REF EPHCOP16701U9LQT 1111606238518769 TO A C 0959035709501 26242 25- 89680543-1-151 - AE1127967,Unclassified
TRANSFER-DTB TR REF EPHCOP16701U9LR3 1111606238381674 TO A C 1011394204201 SARFARAZ ALI 25-89680557-1-151 - AE1127990,Unclassified
TRANSFER-DTB TR REF EPHCOP16701U9LS7 1111606238383776 TO A C 1014486309801 QAISER FIDA 25-89680568-1-151 - AE1128406,Unclassified
TRANSFER-DTB TR REF EPHCOP16701U9LSH 1111606238386223 TO A C 1015804886501 WAHID SAEED 25-89680577-1-151 - AE1128414,Unclassified
TRANSFER-DTB TR REF EPHCOP16701U9LST 1111606238391922 TO A C 1015836121801 RIAZ AHMED 25-89680597-1-151 - AE1128096,Unclassified
TRANSFER-DTB TR REF EPHCOP16701U9LTL 1111606238393767 TO A C 0959037429601 REHAN GUL 25-89680615-1-151 - AE1128437,Unclassified
TRANSFER-DTB TR REF EPHCOP16701U9LUC 1111606238394957 TO A C 1014801915601 NOOR HUSSAIN 25-89680629-1-151 - AE1128445,Unclassified
TRANSFER-DTB TR REF EPHCOP16701U9LTX 1111606238396995 TO A C AE470340003578448531501 SHAH FAISAL 25-89680639-1- 151 - AE1128124,Unclassified
TRANSFER-DTB TR REF EPHCOP16701U9LU2 1111606238399373 TO A C 1015179434701 RANA MOHD 25-89680642-1-151 - AE1128462,Unclassified
TRANSFER-DTB TR REF EPHCOP16701U9LUO 1111606238400683 TO A C 0959036337701 NAZAR KHAN 25-89680645-1-151 - AE1128474,Unclassified
TRANSFER-DTB TR REF EPHCOP16701U9LUR 1111606238403123 TO A C 1011309817902 VENDOR PAYMENT 25-89680658-1-151 - AE1128154,Unclassified
DFT-DTB TT REF EPHCOP16701U9LOW 1111606238479220 IJAZ UD DIN ABDUL SANAR SAA BEING PAID ADVANCE IJAZ UDIN ABDUL 25-89680490-1-151 - AE1128214,Unclassified
CHARGESEPHCOP16701U9LO W 1111606238479220 DTB BANK CHARGE S IJAZ UDIN ABDUL 25-89680490-1-151 - AE1128214,Bank Charges
VALUE ADDED TAXEPHCOP16701U9LOW 1111606238479220 DTB VAT IJAZ UDIN ABDUL 25-89680490- 1-151 - AE1128214,Bank Charges
DFT-DTB TT REF EPHCOP16701U9LOB 1111606238483677 AHSAN AHMAD MUHAMMAD ASLAM SAA BEING PAID AS ADVAN AHSAN AHMAD 25-89680501-1- 151 - AE1128537,Bank Charges
CHARGESEPHCOP16701U9LO B 1111606238483677 DTB BANK CHARGE S AHSAN AHMAD 25-89680501-1-151 - AE1128537,Bank Charges
VALUE ADDED TAXEPHCOP16701U9LOB 1111606238483677 DTB VAT AHSAN AHMAD 25-89680501-1- 151 - AE1128537,Bank Charges
DFT-DTB TT REF EPHCOP16701U9LPX 1111606238512526 AAYESHA AZEEM TTS BEING PAID FOR 96337 96337 25-89680528-1-151 - AE1128212,Unclassified
CHARGESEPHCOP16701U9LP X 1111606238512526 DTB BANK CHARGE S 96337 25- 89680528-1-151 - AE1128212,Bank Charges
VALUE ADDED TAXEPHCOP16701U9LPX 1111606238512526 DTB VAT 96337 25-89680528-1-151 - AE1128212,Bank Charges
DFT-DTB TT REF EPHCOP16701U9LQE 1111606238511063 AAYESHA AZEEM TTS BEING PAID FOR 96313 96313 25-89680525-1-151 - AE1128213,Unclassified
CHARGESEPHCOP16701U9LQ E 1111606238511063 DTB BANK CHARGE S 96313 25- 89680525-1-151 - AE1128213,Bank Charges
VALUE ADDED TAXEPHCOP16701U9LQE 1111606238511063 DTB VAT 96313 25-89680525-1-151 - AE1128213,Bank Charges
DFT-DTB TT REF EPHCOP16701U9LON 1111606238470910 SAFDARHUSSAIN SAA BEING PAID AS ADVANCE KHALID IQBAL 25-89680478-1-151 - AE1128215,Unclassified
CHARGESEPHCOP16701U9LO N 1111606238470910 DTB BANK CHARGE S KHALID IQBAL 25-89680478-1-151 - AE1128215,Bank Charges
VALUE ADDED TAXEPHCOP16701U9LON 1111606238470910 DTB VAT KHALID IQBAL 25-89680478-1- 151 - AE1128215,Bank Charges
DFT-DTB TT REF EPHCOP16701U9LO5 1111606238481503 MASOOD KHAN NOWROZ KHAN SAA BEING PAID AS ADVANCE NOUMAN NOWROZ 25- 89680496-1-151 - AE1128216,Unclassified
CHARGESEPHCOP16701U9LO 5 1111606238481503 DTB BANK CHARGE S NOUMAN NOWROZ 25-89680496-1-151 - AE1128216,Bank Charges
VALUE ADDED TAXEPHCOP16701U9LO5 1111606238481503 DTB VAT NOUMAN NOWROZ 25- 89680496-1-151 - AE1128216,Bank Charges
DFT-DTB TT REF EPHCOP16701U9LOT 1111606238476536 MUNSIR ZAD GUL SAA BEING PAID AS ADVANCE MUNSIR ZAD 25- 89680482-1-151 - AE1128538,Unclassified
CHARGESEPHCOP16701U9LO T 1111606238476536 DTB BANK CHARGE S MUNSIR ZAD 25-89680482-1-151 - AE1128538,Bank Charges
VALUE ADDED TAXEPHCOP16701U9LOT 1111606238476536 DTB VAT MUNSIR ZAD 25-89680482-1- 151 - AE1128538,Bank Charges
DFT-DTB TT REF EPHCOP16701U9LPP 1111606238509293 AAYESHA AZEEM TTS BEING PAID FOR 71920 71920 25-89680519-1-151 - AE1128217,Unclassified
CHARGESEPHCOP16701U9LP P 1111606238509293 DTB BANK CHARGE S 71920 25- 89680519-1-151 - AE1128217,Bank Charges
VALUE ADDED TAXEPHCOP16701U9LPP 1111606238509293 DTB VAT 71920 25-89680519-1-151 - AE1128217,Bank Charges
DFT-DTB TT REF EPHCOP16701U9LPJ 1111606238507246 AAYESHA AZEEM TTS BEING PAID FOR 23290 23290 25-89680516-1-151 - AE1128554,Unclassified
CHARGESEPHCOP16701U9LPJ 1111606238507246 DTB BANK CHARGE S 23290 25-89680516- 1-151 - AE1128554,Bank Charges
VALUE ADDED TAXEPHCOP16701U9LPJ 1111606238507246 DTB VAT 23290 25-89680516-1-151 - AE1128554,Bank Charges
DFT-DTB TT REF EPHCOP16701U9LVB 1111606238405983 USMAN ZARIN KHAN SAL BEING PAID AS SALARY HABIB ZARIN 25- 89680657-1-151 - AE1128556,Unclassified
CHARGESEPHCOP16701U9LV B 1111606238405983 DTB BANK CHARGE S HABIB ZARIN 25-89680657-1-151 - AE1128556,Bank Charges
VALUE ADDED TAXEPHCOP16701U9LVB 1111606238405983 DTB VAT HABIB ZARIN 25-89680657-1- 151 - AE1128556,Bank Charges
DFT-DTB TT REF EPHCOP16701U9LQ2 1111606238505195 AAYESHA AZEEM TTS BEING PAID FOR 13806 13806 25-89680508-1-151 - AE1128557,Unclassified
CHARGESEPHCOP16701U9LQ 2 1111606238505195 DTB BANK CHARGE S 13806 25- 89680508-1-151 - AE1128557,Bank Charges
VALUE ADDED TAXEPHCOP16701U9LQ2 1111606238505195 DTB VAT 13806 25-89680508-1-151 - AE1128557,Bank Charges
DFT-DTB TT REF EPHCOP16701U9LV8 1111606238404279 MUHAMMAD ISRAR IJAZ AHMAD SAA BEING PAID AS ADVANC MUHAMMAD ISRAR 25-89680655-1-151 - AE1128559,Unclassified
CHARGESEPHCOP16701U9LV 8 1111606238404279 DTB BANK CHARGE S MUHAMMAD ISRAR 25-89680655-1-151 - AE1128559,Bank Charges
VALUE ADDED TAXEPHCOP16701U9LV8 1111606238404279 DTB VAT MUHAMMAD ISRAR 25- 89680655-1-151 - AE1128559,Bank Charges
DFT-DTB TT REF EPHCOP16701U9LRS 1111606238571758 MUHAMMAD SHAHZAD SAA BEING PAID AS ADVANCE AFTAB AHMED 25-89680548-1- 151 - AE1128239,Unclassified
CHARGESEPHCOP16701U9LR S 1111606238571758 DTB BANK CHARGE S AFTAB AHMED 25-89680548-1-151 - AE1128239,Bank Charges
VALUE ADDED TAXEPHCOP16701U9LRS 1111606238571758 DTB VAT AFTAB AHMED 25-89680548-1- 151 - AE1128239,Bank Charges
DFT-DTB TT REF EPHCOP16701U9LVI 1111606238407051 JASIM BADSHAH SAL BEING PAID AS SALARY JASIM BADSHAH 25- 89680673-1-151 - AE1128571,Unclassified
CHARGESEPHCOP16701U9LVI 1111606238407051 DTB BANK CHARGE S JASIM BADSHAH 25-89680673-1-151 - AE1128571,Bank Charges
VALUE ADDED TAXEPHCOP16701U9LVI 1111606238407051 DTB VAT JASIM BADSHAH 25-89680673- 1-151 - AE1128571,Bank Charges
DFT-DTB TT REF EPHCOP16701U9P7M 1111606238582767 RAHIM UD DIN SAA BEING PAID AS ADVANCE RAHIM UD DIN 25- 89683511-1-151 - AE1138330,Unclassified
CHARGESEPHCOP16701U9P7 M 1111606238582767 DTB BANK CHARGE S RAHIM UD DIN 25-89683511-1-151 - AE1138330,Bank Charges
VALUE ADDED TAXEPHCOP16701U9P7M 1111606238582767 DTB VAT RAHIM UD DIN 25-89683511-1- 151 - AE1138330,Bank Charges
